SourceTextTitle,SourceTextCode,EventID,PageNumber,PageEventEnds,OrderWithinPage,Chronological Order,NarrativeStatus,StartDate,EndDate,Era,First 8-10 words of event,Summary,Indeterminate Date Range,kw_actions,kw_aesthetics,kw_cultural_issues,kw_environment,kw_relationships,kw_themes_and_motifs,LocationID,PresentMentioned,CharacterName,Race,Gender,Class,Rank,Vitality,Family,Occupation,SpecificJob,Home,Biography,CauseOfDeath,Narrator,Real,Sort Name,Nid,IndividualGroup,Disability,Ethnicity,Ontological Status,ChangesClass,CharacterKey,CharacterKeyID,Parent,financial_status,social_status,family_new,LocationTitle,Authority,X,Y,new_y,Display Label,Status,Other Structure,Role,True X,True Y,Region
"Absalom, Absalom!",AA,16184,281,283,281.01,356,Narrated,1865-04-01 , 1865-04-30,Civil War (1861-1865),"The orderly does not return with him.  Instead, he walks","<p>Sutpen and Henry are reunited in the bivouac; Henry assumes that his father has learned about the letter Bon wrote Judith, and the decision to marry.  Over Henry's resistance, Sutpen tells him that Bon ""must not marry"" Judith, because Sutpen knows ""that his mother was part negro"" (283).  (Sutpen also confirms that it was Henry, not Bon, who was ""hit at Shiloh,"" 282).  [SOURCE: Narrator]</p>",0,Movement > Walking | Physical > Embrace / hugging,"Allusion, Historical > Shiloh | Typography/Orthography > Italics",Race > Miscegenation | War > Civil War | War > Deprivation,Time of Day > Night,Familial > Father-son,Past > Past in present | Recurring Tropes > Reunion,AA1258,Present,Thomas Sutpen,White,Male,Upper Class,Major,Dead-ghost,Sutpen,Management,"Planter, Confederate Officer",Sutpen Plantation,"<p>At the center of <em>Absalom, Absalom!</em> is the story of Thomas Sutpen, from his childhood in the mountains of western Virginia to his violent death 62 years later in Yoknapatawpha. As one of the county's earliest, and certainly its largest planter, and a Confederate Colonel during the Civil War, he has a lot in common with John Sartoris, the man who represented the Old South's plantation aristocracy in Faulkner's first Yoknapatawpha fiction. At the start of the war, Sartoris and Sutpen work together to raise and lead the Confederate regiment that fights in Robert E. Lee's army. However, just as Sutpen takes Sartoris' place in command of that regiment, so the story of Thomas Sutpen affords a much more searching look than the Sartoris saga at the cultural issues of class, race and slavery - issues that are largely taken for granted in <em>Flags in the Dust</em>. It is a story that is told retrospectively, from almost half a century after his death, one that changes dramatically depending upon who is telling it. To Rosa Coldfield, for example, Sutpen is ""fiend blackguard and devil"" (10), the outsider on whom the defeat of the South can be blamed. Wash Jones sees him at different moments as both the redeemer he worships and the ""instrument"" of his ""despair and grief"" (232). Quentin Compson raises the novel's implicit question when he wonders if it took ""Thomas Sutpen to make all of us"" (210). One part of the story - of the ""innocent"" (178) young Sutpen's ""fall"" into the Old South (180) - he apparently tells himself, though it reaches the reader as it is passed on by Quentin's grandfather to his father, by this father to Quentin, and by Quentin himself to Shreve. As the absent embodiment of the past, Sutpen himself remains both indeterminate and inescapable. Sutpen's design, to revenge himself upon the plantation aristocracy by creating an aristocratic dynasty of his own, fails - tragically, or ironically, or perhaps even justly. But his legacy remains to haunt the characters who inherit his story.</p><br />",Murder,,,"Sutpen, Thomas",15469,Individual,,,,1,Thomas Sutpen,18923,Thomas Sutpen's Mother;Thomas Sutpen's Father,,,SutpensInAA,Carolina in the Civil War,"Context (text, as interpreted)",2479,965,-965,Carolina,Continuous,State; Combat Zone,Site of Event,,,
"Absalom, Absalom!",AA,16184,281,283,281.01,356,Narrated,1865-04-01 , 1865-04-30,Civil War (1861-1865),"The orderly does not return with him.  Instead, he walks","<p>Sutpen and Henry are reunited in the bivouac; Henry assumes that his father has learned about the letter Bon wrote Judith, and the decision to marry.  Over Henry's resistance, Sutpen tells him that Bon ""must not marry"" Judith, because Sutpen knows ""that his mother was part negro"" (283).  (Sutpen also confirms that it was Henry, not Bon, who was ""hit at Shiloh,"" 282).  [SOURCE: Narrator]</p>",0,Movement > Walking | Physical > Embrace / hugging,"Allusion, Historical > Shiloh | Typography/Orthography > Italics",Race > Miscegenation | War > Civil War | War > Deprivation,Time of Day > Night,Familial > Father-son,Past > Past in present | Recurring Tropes > Reunion,AA1258,Present,Unnamed Confederate Orderly(2),White,Male,Lower Class,Minor,Alive,,Armed Forces,Orderly,,"<p>This ""orderly"" tells Henry that ""the colonel wants you in his tent"" (279).  While many Southern officers had black orderlies, the way this one addresses Henry - ""Sutpen"" (279) - makes it clear that he is white.</p><br />",,,,Unnamed Confederate Orderly(2),15449,Individual,,,,0,Unnamed Confederate Orderly 2,22576,,,,,Carolina in the Civil War,"Context (text, as interpreted)",2479,965,-965,Carolina,Continuous,State; Combat Zone,Site of Event,,,
"Absalom, Absalom!",AA,16184,281,283,281.01,356,Narrated,1865-04-01 , 1865-04-30,Civil War (1861-1865),"The orderly does not return with him.  Instead, he walks","<p>Sutpen and Henry are reunited in the bivouac; Henry assumes that his father has learned about the letter Bon wrote Judith, and the decision to marry.  Over Henry's resistance, Sutpen tells him that Bon ""must not marry"" Judith, because Sutpen knows ""that his mother was part negro"" (283).  (Sutpen also confirms that it was Henry, not Bon, who was ""hit at Shiloh,"" 282).  [SOURCE: Narrator]</p>",0,Movement > Walking | Physical > Embrace / hugging,"Allusion, Historical > Shiloh | Typography/Orthography > Italics",Race > Miscegenation | War > Civil War | War > Deprivation,Time of Day > Night,Familial > Father-son,Past > Past in present | Recurring Tropes > Reunion,AA1258,Present,Unnamed Sentry,White,Male,Indeterminable,Minor,Alive,,Armed Forces,Confederate Soldier,,<p>This sentry guards the tent in the Carolina bivouac where Sutpen and Henry meet.</p><br />,,,,Unnamed Sentry,15450,Individual,,,,0,Unnamed Confederate Sentry,21159,,,,,Carolina in the Civil War,"Context (text, as interpreted)",2479,965,-965,Carolina,Continuous,State; Combat Zone,Site of Event,,,
"Absalom, Absalom!",AA,16185,283,284,283.01,355,Narrated,1865-04-01 , 1865-04-30,Civil War (1861-1865),Nor did Henry ever say that he did not remember,"<p>Henry leaves the tent where his father has just told him about Bon's ""negro"" heritage (283).  The opening, grammatically tortuous sentence of this passage - ""nor did Henry ever say that he did not remember"" - implies an omniscient narrator, but very ambiguously.  Henry thinks about the apparently futile military situation before thinking about ""what he would have to do"" if Bon went ahead with the plan to marry (284).  [SOURCE: Narrator]</p>",0,Movement > Walking,"Allusion, Historical > Johnston, Joseph E. | Allusion, Historical > Sherman, William Tecumseh | Typography/Orthography > Italics",War > Civil War,Atmospheric > Dark,Familial > Brother-brother,Memory > Remembering | Recurring Tropes > Solitary,AA1258,Present,Henry Sutpen,White,Male,Upper Class,Major,Dies,Sutpen,,,Sutpen Plantation,"<p>Henry Sutpen is the son whom Thomas Sutpen expects to inherit the Yoknapatawpha dynasty he tries to create.  Instead, on the eve of the Civil War he ""adjures his father and renounces his birthright and the roof under which he had been born"" (62) - and even so cannot escape his father's legacy, or, in the end, that house.  Mr. Compson describes him as both a ""humorless yokel"" (86) and a ""romantic"" (97), and refers more than once to Henry's ""curious relationship"" with his sister Judith (62, 79).  At college he meets Charles Bon, for whose sake he renounces his patrimony and with whom he serves throughout the Civil War, before killing him at the gate to Sutpen's Hundred during the war's last days.  That murder provides the narrative with the question that haunts it from beginning to end.</p><br />",Murder,,,"Sutpen, Henry",15461,Individual,,,,0,Henry Sutpen,18937,Ellen Coldfield Sutpen;Thomas Sutpen,,,SutpensInAA,Carolina in the Civil War,"Context (text, as interpreted)",2479,965,-965,Carolina,Continuous,State; Combat Zone,Site of Event,,,
"Absalom, Absalom!",AA,16185,283,284,283.01,355,Narrated,1865-04-01 , 1865-04-30,Civil War (1861-1865),Nor did Henry ever say that he did not remember,"<p>Henry leaves the tent where his father has just told him about Bon's ""negro"" heritage (283).  The opening, grammatically tortuous sentence of this passage - ""nor did Henry ever say that he did not remember"" - implies an omniscient narrator, but very ambiguously.  Henry thinks about the apparently futile military situation before thinking about ""what he would have to do"" if Bon went ahead with the plan to marry (284).  [SOURCE: Narrator]</p>",0,Movement > Walking,"Allusion, Historical > Johnston, Joseph E. | Allusion, Historical > Sherman, William Tecumseh | Typography/Orthography > Italics",War > Civil War,Atmospheric > Dark,Familial > Brother-brother,Memory > Remembering | Recurring Tropes > Solitary,AA1258,Present,Unnamed Sentry,White,Male,Indeterminable,Minor,Alive,,Armed Forces,Confederate Soldier,,<p>This sentry guards the tent in the Carolina bivouac where Sutpen and Henry meet.</p><br />,,,,Unnamed Sentry,15450,Individual,,,,0,Unnamed Confederate Sentry,21159,,,,,Carolina in the Civil War,"Context (text, as interpreted)",2479,965,-965,Carolina,Continuous,State; Combat Zone,Site of Event,,,
"Absalom, Absalom!",AA,16186,284,286,284.01,357,Narrated,1865-04-02 , 1865-04-30,Civil War (1861-1865),"Then it was dawn, or almost, and it was cold;","<p>In the cold dawn, Bon tells Henry that ""it's the miscegenation, not the incest"" that Henry cannot accept, and that it's up to Henry to stop him from marrying Judith (285).  Henry notes that ""You are my brother""; Bon says, bitterly, that ""I'm the nigger that's going to sleep with your sister"" (286).  When Bon gives Henry his pistol to kill him ""now,"" Henry throws the gun away, but still says ""You shall not!"" (286).  [SOURCE: Narrator]</p>",0,Military > Retreat | Verbal > Conversation | Verbal > Ultimatum,Typography/Orthography > Italics,Race > Miscegenation | Sexuality > Incest | War > Defeat,Atmospheric > Cold | Time of Day > Dawn,Familial > Brother-brother,Objects > Gun | Recurring Tropes > Endurance,AA1258,Present,Charles Bon,MixedBlackWhite,Male,Upper Class,Major,Dies,Sutpen,,,,"<p>The child of Thomas Sutpen's first marriage and the fiance of Sutpen's daughter Judith whose murder in 1865 is still an unsolved mystery in 1910.  He is first mentioned by name in Chapter 3, where Mr. Compson introduces him into the narrative as ""Charles Bon of New Orleans,"" an older friend of Henry Sutpen's and fellow student at the University of Mississippi;  ""a young man of a worldly elegance and assurance beyond his years, handsome, apparently wealthy and with for background the shadowy figure of a legal guardian"" (58).   On the eve of the Civil War the engagement between him and Judith causes a rift in the Sutpen family.  During the War, he and Henry serve together in the University Grays, Bon ""receiving a lieutenancy before the company entered its first engagement"" (98).  In the last days of the War, he is killed by Henry just outside the gate to Sutpen's plantation, carrying in the silver case that Judith had given him a photograph of an ""octoroon"" woman and her child (75).  None of the storytellers in the novel, not even Rosa, ever see Bon in person, and his life and character remain as much a mystery as his death.  To Mr. Compson, for whom Bon is ""the curious one"" (74), he is an ""indolent fatalist"" (83), ""miscast for the time and knowing it"" (78).  To Rosa, he is  ""Charles Bon, Charles Good, Charles-Husband-soon-to-be"" (119), one of the Confederate heroes about whom she writes poetry.  Shreve and Quentin first cast him as an unloved and psychologically homeless child longing for his father's recognition, before Shreve ends up calling him a ""black son of a bitch"" (286).  Long after his death, his grandson and the man who murdered him end up living together at Sutpen's Hundred.</p><br />",Murder,,,"Bon, Charles",15463,Individual,,,,0,Charles Sutpen Bon,18933,Thomas Sutpen;Mrs. Thomas Sutpen(1),,,SutpensInAA,Carolina in the Civil War,"Context (text, as interpreted)",2479,965,-965,Carolina,Continuous,State; Combat Zone,Site of Event,,,
"Absalom, Absalom!",AA,16186,284,286,284.01,357,Narrated,1865-04-02 , 1865-04-30,Civil War (1861-1865),"Then it was dawn, or almost, and it was cold;","<p>In the cold dawn, Bon tells Henry that ""it's the miscegenation, not the incest"" that Henry cannot accept, and that it's up to Henry to stop him from marrying Judith (285).  Henry notes that ""You are my brother""; Bon says, bitterly, that ""I'm the nigger that's going to sleep with your sister"" (286).  When Bon gives Henry his pistol to kill him ""now,"" Henry throws the gun away, but still says ""You shall not!"" (286).  [SOURCE: Narrator]</p>",0,Military > Retreat | Verbal > Conversation | Verbal > Ultimatum,Typography/Orthography > Italics,Race > Miscegenation | Sexuality > Incest | War > Defeat,Atmospheric > Cold | Time of Day > Dawn,Familial > Brother-brother,Objects > Gun | Recurring Tropes > Endurance,AA1258,Present,Henry Sutpen,White,Male,Upper Class,Major,Dies,Sutpen,,,Sutpen Plantation,"<p>Henry Sutpen is the son whom Thomas Sutpen expects to inherit the Yoknapatawpha dynasty he tries to create.  Instead, on the eve of the Civil War he ""adjures his father and renounces his birthright and the roof under which he had been born"" (62) - and even so cannot escape his father's legacy, or, in the end, that house.  Mr. Compson describes him as both a ""humorless yokel"" (86) and a ""romantic"" (97), and refers more than once to Henry's ""curious relationship"" with his sister Judith (62, 79).  At college he meets Charles Bon, for whose sake he renounces his patrimony and with whom he serves throughout the Civil War, before killing him at the gate to Sutpen's Hundred during the war's last days.  That murder provides the narrative with the question that haunts it from beginning to end.</p><br />",Murder,,,"Sutpen, Henry",15461,Individual,,,,0,Henry Sutpen,18937,Ellen Coldfield Sutpen;Thomas Sutpen,,,SutpensInAA,Carolina in the Civil War,"Context (text, as interpreted)",2479,965,-965,Carolina,Continuous,State; Combat Zone,Site of Event,,,
"Absalom, Absalom!",AA,16186,284,286,284.01,357,Narrated,1865-04-02 , 1865-04-30,Civil War (1861-1865),"Then it was dawn, or almost, and it was cold;","<p>In the cold dawn, Bon tells Henry that ""it's the miscegenation, not the incest"" that Henry cannot accept, and that it's up to Henry to stop him from marrying Judith (285).  Henry notes that ""You are my brother""; Bon says, bitterly, that ""I'm the nigger that's going to sleep with your sister"" (286).  When Bon gives Henry his pistol to kill him ""now,"" Henry throws the gun away, but still says ""You shall not!"" (286).  [SOURCE: Narrator]</p>",0,Military > Retreat | Verbal > Conversation | Verbal > Ultimatum,Typography/Orthography > Italics,Race > Miscegenation | Sexuality > Incest | War > Defeat,Atmospheric > Cold | Time of Day > Dawn,Familial > Brother-brother,Objects > Gun | Recurring Tropes > Endurance,AA1258,Present,Unnamed Confederate Soldiers,White,Male,MultiClass Group,Minor,Alive,,Armed Forces,Confederate Soldiers,,"<p>Besides the named characters who serve in the Confederate States Army - Thomas and Henry Sutpen, Sartoris, Bon, and so on, and the specific units they serve in - Confederate soldiers appear in a number of ways in the novel.  First, as the ""figures with the shapes of men but with the names and statures of heroes"" whom Rosa Coldfield writes poems about (13): ""maimed honor's veterans . . . fathers, husbands, sweethearts, brothers, who carried the pride and the hope of peace in honor's vanguard as they did the flags"" (120).  Less romanticized versions of these men appear as the units that pass through or bivouac in Jefferson (64), some of whom loot Rosa's father's store (65), and the wounded ""self-fouled bodies of strange injured and dead"" who are treated in ""the improvised hospital"" in Jefferson (99).  Somewhere between these representations is Quentin Compson's vision of ""the ragged and starving troops without shoes, the gaunt powder-blackened faces . . ., the glaring eyes in which burned some indomitable desperation of undefeat"" (154).</p><br />",,,,Unnamed Confederate Soldiers,15468,Group,,,,0,Unnamed Confederate Soldiers 2,20590,,,,,Carolina in the Civil War,"Context (text, as interpreted)",2479,965,-965,Carolina,Continuous,State; Combat Zone,Site of Event,,,
"Absalom, Absalom!",AA,15798,123,123,123.01,383,Told,1865-05-06 , 1865-05-08,Civil War (1861-1865),"a strange gaunt half-wild horse, bridled and with",<p>Two days after Bon's funeral his horse is captured by a man who lives two miles away.  [SOURCE: Rosa]</p>,0,,Typography/Orthography > Italics,Clothes > Shirt | Food,,,Animals > Horses | Objects > Pistol | Objects > Saddlebag | Recurring Tropes > Door,AA1128,Present,Unnamed Neighboring Farmer,White,Male,Lower Class,Minor,Alive,,Farming,Farmer,Farm Four Miles from Sutpen's,"<p>This is the ""man four miles away"" from Sutpen's who captures Bon's horse two days after Bon's funeral (123).</p><br />",,,,Unnamed Neighboring Farmer,15801,Individual,,,,0,Unnamed Neighboring Farmer,22572,,,,,Farm Four Miles from Sutpen's,"Context (text, as interpreted)",955,448,-448,Farm Four Miles Away,Continuous,Stable,Site of Event,,,
"Absalom, Absalom!",AA,15833,149,149,149.01,404,Narrated+Consciousness,1866-07-01 , 1869-03-31,Reconstruction (1866-1889),running his little country store now for his bread,"<p>At this point the recapitulation of what had already been revealed about the Sutpen story gives way to new information about the last years of Sutpen's life, beginning with the way he opened the store and began courting Wash's granddaughter.  [SOURCE: Narrator, Quentin or Shreve]</p>",0,Emotional > Seduction | Verbal > Haggling,"Allusion, Mythical > Demon | Typography/Orthography > Italics",Clothes > Ribbons | Economy > Commerce | Food > Bread | Food > Candy | Food > Meat | Sexuality > Illegitimacy | Sexuality > Pregnant out of wedlock,Public > Store,Romantic,Money,AA100,Present,Milly Jones,White,Female,Poor White,Minor,Born-and-Dies,Sutpen,,,Fishing Camp|Hunting Camp,"<p>First mentioned as ""Wash's infant granddaughter"" living with him and her mother at the fishing camp (99), this character re-appears after the Civil War as an adolescent girl named Milly (229) whom Sutpen courts with cheap ""candy beads and ribbons"" from his store (149) and then impregnates.  She and her father and her newborn daughter and Sutpen all die violently at the camp on the same day.</p><br />",Murder,,,"Jones, Milly",15340,Individual,,,,0,Milly Jones,18945,Wash Jones' Daughter,,,SutpensInAA,Sutpen's Store,"Context (text, as interpreted)",820,255,-255,Sutpen's Store,Built,Country Store,Site of Event,,,
"Absalom, Absalom!",AA,15833,149,149,149.01,404,Narrated+Consciousness,1866-07-01 , 1869-03-31,Reconstruction (1866-1889),running his little country store now for his bread,"<p>At this point the recapitulation of what had already been revealed about the Sutpen story gives way to new information about the last years of Sutpen's life, beginning with the way he opened the store and began courting Wash's granddaughter.  [SOURCE: Narrator, Quentin or Shreve]</p>",0,Emotional > Seduction | Verbal > Haggling,"Allusion, Mythical > Demon | Typography/Orthography > Italics",Clothes > Ribbons | Economy > Commerce | Food > Bread | Food > Candy | Food > Meat | Sexuality > Illegitimacy | Sexuality > Pregnant out of wedlock,Public > Store,Romantic,Money,AA100,Present,Wash Jones,White,Male,Poor White,Secondary,Dies,,,,Fishing Camp|Hunting Camp,"<p>""A gaunt gangling man malaria-ridden with pale eyes and a face that might have been any age between twenty-five and sixty"" (69).  Wash Jones is described in the novel's genealogy as a ""hanger-on of Sutpen"" (308).  Property-less, shiftless, illiterate, he claims to be ""looking after Kernel's place"" while Sutpen is fighting in the Civil War (225); after the war he works as a clerk in the small store Sutpen opens.  As a poor white, he is forbidden to enter Sutpen's house - being turned away by a black, Clytemnestra, who ""would not let him come into the kitchen with the basket even"" (226).  To Rosa he is a ""brute"" and ""that brute progenitor of brutes"" (107).  The ironic echoes here of young Thomas Sutpen's experience in that ""nest of Tidewater plantations"" are obvious (195), but unheard by anyone in the novel.  Wash lives by Sutpen's permission in a ""rotting fishing camp"" (99), and is laughed at by Sutpen's slaves (226), but is sustained in his own mind by his adulation of ""the fine figure of the man"" that Sutpen makes on his horse (226), and the sense of shared racial superiority which he believes they share as white men - until Sutpen's treatment of his granddaughter destroys that faith.</p><br />",Murder,,,"Jones, Wash",15453,Individual,,,,0,Wash Jones,18943,,,,,Sutpen's Store,"Context (text, as interpreted)",820,255,-255,Sutpen's Store,Built,Country Store,Site of Event,,,
"Absalom, Absalom!",AA,15833,149,149,149.01,404,Narrated+Consciousness,1866-07-01 , 1869-03-31,Reconstruction (1866-1889),running his little country store now for his bread,"<p>At this point the recapitulation of what had already been revealed about the Sutpen story gives way to new information about the last years of Sutpen's life, beginning with the way he opened the store and began courting Wash's granddaughter.  [SOURCE: Narrator, Quentin or Shreve]</p>",0,Emotional > Seduction | Verbal > Haggling,"Allusion, Mythical > Demon | Typography/Orthography > Italics",Clothes > Ribbons | Economy > Commerce | Food > Bread | Food > Candy | Food > Meat | Sexuality > Illegitimacy | Sexuality > Pregnant out of wedlock,Public > Store,Romantic,Money,AA100,Present,Judith Sutpen,White,Female,Upper Class,Major,Dies,Sutpen,,,Sutpen Plantation,"<p>Judith Sutpen, Thomas and Ellen's daughter, is described by Mr. Compson as ""the hoyden who could - and did - outrun and outclimb, and ride and fight both with and beside her brother"" (52).  Mr. Compson also refers to the  ""curious and unusual relationship"" between these siblings (79), calling them ""that single personality with two bodies"" (73), but on the whole the narrative emphasizes the differences in their character and their fates.  Stronger than her brother, Judith is nonetheless left at home while he rides away twice - first with her fiance and next after killing her fiance.  Her story is largely neglected and she herself largely silent.  In her one long speech, she talks to Quentin's grandmother about the human longing to leave ""something that would make a mark"" to outlast time in words that are not only eloquent but recognizably Faulknerian (101), but the written words she passes on preserve her dead fiance's voice and experience, not her own.  What the novel does show about Judith's life, however, testifies to her emotional and psychological strength: the girl who could stoically watch her father wrestling with his slaves becomes the woman who can keep up the failing plantation while her father is away at the war, who invites the woman she thinks was her fiance's mistress to visit the grave she made for him, and who, a ""unwived widow"" (110), adopts the orphan son of her murdered fiance and does the best she can to help him escape his vexed inheritance.  She cannot escape hers.  She dies of smallpox contracted while taking care that son inside her father's house.</p><br />",Disease,,,"Sutpen, Judith",15462,Individual,,,,0,Judith Sutpen,18938,Ellen Coldfield Sutpen;Thomas Sutpen,,,SutpensInAA,Sutpen's Store,"Context (text, as interpreted)",820,255,-255,Sutpen's Store,Built,Country Store,Site of Event,,,
"Absalom, Absalom!",AA,15833,149,149,149.01,404,Narrated+Consciousness,1866-07-01 , 1869-03-31,Reconstruction (1866-1889),running his little country store now for his bread,"<p>At this point the recapitulation of what had already been revealed about the Sutpen story gives way to new information about the last years of Sutpen's life, beginning with the way he opened the store and began courting Wash's granddaughter.  [SOURCE: Narrator, Quentin or Shreve]</p>",0,Emotional > Seduction | Verbal > Haggling,"Allusion, Mythical > Demon | Typography/Orthography > Italics",Clothes > Ribbons | Economy > Commerce | Food > Bread | Food > Candy | Food > Meat | Sexuality > Illegitimacy | Sexuality > Pregnant out of wedlock,Public > Store,Romantic,Money,AA100,Present,Thomas Sutpen,White,Male,Upper Class,Major,Dead-ghost,Sutpen,Management,"Planter, Confederate Officer",Sutpen Plantation,"<p>At the center of <em>Absalom, Absalom!</em> is the story of Thomas Sutpen, from his childhood in the mountains of western Virginia to his violent death 62 years later in Yoknapatawpha. As one of the county's earliest, and certainly its largest planter, and a Confederate Colonel during the Civil War, he has a lot in common with John Sartoris, the man who represented the Old South's plantation aristocracy in Faulkner's first Yoknapatawpha fiction. At the start of the war, Sartoris and Sutpen work together to raise and lead the Confederate regiment that fights in Robert E. Lee's army. However, just as Sutpen takes Sartoris' place in command of that regiment, so the story of Thomas Sutpen affords a much more searching look than the Sartoris saga at the cultural issues of class, race and slavery - issues that are largely taken for granted in <em>Flags in the Dust</em>. It is a story that is told retrospectively, from almost half a century after his death, one that changes dramatically depending upon who is telling it. To Rosa Coldfield, for example, Sutpen is ""fiend blackguard and devil"" (10), the outsider on whom the defeat of the South can be blamed. Wash Jones sees him at different moments as both the redeemer he worships and the ""instrument"" of his ""despair and grief"" (232). Quentin Compson raises the novel's implicit question when he wonders if it took ""Thomas Sutpen to make all of us"" (210). One part of the story - of the ""innocent"" (178) young Sutpen's ""fall"" into the Old South (180) - he apparently tells himself, though it reaches the reader as it is passed on by Quentin's grandfather to his father, by this father to Quentin, and by Quentin himself to Shreve. As the absent embodiment of the past, Sutpen himself remains both indeterminate and inescapable. Sutpen's design, to revenge himself upon the plantation aristocracy by creating an aristocratic dynasty of his own, fails - tragically, or ironically, or perhaps even justly. But his legacy remains to haunt the characters who inherit his story.</p><br />",Murder,,,"Sutpen, Thomas",15469,Individual,,,,1,Thomas Sutpen,18923,Thomas Sutpen's Mother;Thomas Sutpen's Father,,,SutpensInAA,Sutpen's Store,"Context (text, as interpreted)",820,255,-255,Sutpen's Store,Built,Country Store,Site of Event,,,
"Absalom, Absalom!",AA,15833,149,149,149.01,404,Narrated+Consciousness,1866-07-01 , 1869-03-31,Reconstruction (1866-1889),running his little country store now for his bread,"<p>At this point the recapitulation of what had already been revealed about the Sutpen story gives way to new information about the last years of Sutpen's life, beginning with the way he opened the store and began courting Wash's granddaughter.  [SOURCE: Narrator, Quentin or Shreve]</p>",0,Emotional > Seduction | Verbal > Haggling,"Allusion, Mythical > Demon | Typography/Orthography > Italics",Clothes > Ribbons | Economy > Commerce | Food > Bread | Food > Candy | Food > Meat | Sexuality > Illegitimacy | Sexuality > Pregnant out of wedlock,Public > Store,Romantic,Money,AA100,Present,Unnamed Customers at Sutpen's Store,Multiracial Group,Multi Gender Group,MultiClass Group,Minor,Alive,,,,,"<p>Shreve describes the people who shop at the ""little crossroads store"" that Sutpen opens after the Civil War as ""a clientele of freed niggers and (what is it? the word? white what? - Yes, trash)"" (147).   As at other country stores in Faulkner's world, there are often ""lounging men"" on the front porch, but here the ""customers and loungers"" are racially mixed: ""rapacious and poverty-stricken whites and negroes"" (149), ""the black and the white"" (227).  After Sutpen's death, when Judith runs the store, the clientele is feminized: ""women and children with pails and baskets"" (152).  (""White trash"" is a demeaning term for poor whites; it is noteworthy that Shreve has not heard it growing up in Canada, but the novel does not explain how he became so familiar with the demeaning term for African Americans that he uses freely throughout his sections in the text.)</p><br />",,,,Unnamed Customers at Sutpen's Store,15388,Group,,,,0,Unnamed Customers at Sutpen&#039;s Store,22520,,,,,Sutpen's Store,"Context (text, as interpreted)",820,255,-255,Sutpen's Store,Built,Country Store,Site of Event,,,
"Absalom, Absalom!",AA,15846,152,152,152.02,425,Narrated+Consciousness,1869-08-14 , 1869-12-31,Reconstruction (1866-1889),since she ran the store herself now until,"<p>With Sutpen and Wash both dead, Judith and Clytemnestra do all the work of the plantation and at the store.  [SOURCE: Narrator, Shreve or Quentin]</p>",0,Agricultural > Farming | Work > Store clerk,"Allusion, Mythical > Demon | Typography/Orthography > Italics",Gender > Inversion | Gender > Labor,,,Death | Objects > Keys,AA100,Present,Clytemnestra,MixedBlackWhite,Female,Enslaved Black,Secondary,Dies,Sutpen,,,Sutpen Plantation,"<p>Clytemnestra (Clytie) is the daughter of Thomas Sutpen and one of the two enslaved women he brings with him to Yoknapatawpha.  She is first mentioned by Rosa, as the ""negro girl"" with a ""Sutpen face"" beside Judith Sutpen, Clytie's half-sister (22); later Rosa refers to her ""Sutpen coffee-colored face"" (109).  Sutpen ""named [Clytemnestra] himself,"" after a legendary Greek queen, though Mr. Compson ""likes to believe"" that Sutpen ""intended to name her Cassandra,"" after another figure from Greek tragedy (48).  Clytemnestra grows up enslaved, but alongside Sutpen's white children; she and Judith sleep ""in the same room, but with Judith in the bed and she on a pallet on the floor"" (112).  After slavery is abolished Clytemnestra remains in the house, where, after she travels alone to New Orleans to find Charles Bon's orphaned son, she and Judith try to raise him, and later, alone, she raises Bon's grandson.  She dies presiding over the final act of the fall of the house of Sutpen, an enigmatic presence to the end.  She could say, like Dilsey in <em>The Sound and the Fury</em>, that she has seen the first and the last, but Dilsey is a much more transparent character: Clytie's thoughts and motivations remain hidden.</p><br />",Suicide,,,Clytemnestra,15451,Individual,,,,1,Clytemnestra,18936,Thomas Sutpen;Unnamed Enslaved Mother of Clytemnestra,,,SutpensInAA,Sutpen's Store,"Context (text, as interpreted)",820,255,-255,Sutpen's Store,Built,Country Store,Site of Event,,,
